Times,Fold,T,K,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,5,7,4,own_class_center,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,7,5,own_class_center,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,7,6,own_class_center,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,8,4,own_class_center,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,8,5,own_class_center,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,8,6,own_class_center,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,9,4,own_class_center,lin_center_own,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,9,5,own_class_center,lin_center_own,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,9,6,own_class_center,lin_center_own,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,10,4,own_class_center,lin_center_own,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,10,5,own_class_center,lin_center_own,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,10,6,own_class_center,lin_center_own,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,1,4,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,1,5,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,1,6,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,2,4,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,2,5,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,2,6,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,3,4,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,3,5,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,3,6,own_class_center,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,4,4,own_class_center,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,4,5,own_class_center,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,4,6,own_class_center,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,5,4,own_class_center,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,5,5,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,5,6,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,6,4,own_class_center,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,6,5,own_class_center,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,6,6,own_class_center,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,7,4,own_class_center,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,7,5,own_class_center,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,7,6,own_class_center,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,8,4,own_class_center,exp,0.979020979,0.2,0.442497679,0.222222222,0.952702703,0.58951049,"[[280   6]
 [  8   2]]"
1,5,8,5,own_class_center,exp,0.979020979,0.2,0.442497679,0.222222222,0.952702703,0.58951049,"[[280   6]
 [  8   2]]"
1,5,8,6,own_class_center,exp,0.979020979,0.2,0.442497679,0.222222222,0.952702703,0.58951049,"[[280   6]
 [  8   2]]"
1,5,9,4,own_class_center,exp,0.979020979,0.2,0.442497679,0.222222222,0.952702703,0.58951049,"[[280   6]
 [  8   2]]"
1,5,9,5,own_class_center,exp,0.979020979,0.2,0.442497679,0.222222222,0.952702703,0.58951049,"[[280   6]
 [  8   2]]"
1,5,9,6,own_class_center,exp,0.979020979,0.2,0.442497679,0.222222222,0.952702703,0.58951049,"[[280   6]
 [  8   2]]"
1,5,10,4,own_class_center,exp,0.979020979,0.2,0.442497679,0.222222222,0.952702703,0.58951049,"[[280   6]
 [  8   2]]"
1,5,10,5,own_class_center,exp,0.979020979,0.2,0.442497679,0.222222222,0.952702703,0.58951049,"[[280   6]
 [  8   2]]"
1,5,10,6,own_class_center,exp,0.982517483,0.2,0.443287149,0.235294118,0.956081081,0.591258741,"[[281   5]
 [  8   2]]"
1,5,1,4,estimated_hyper_lin,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,1,5,estimated_hyper_lin,lin_center_own,0.968531469,0.3,0.539035658,0.272727273,0.945945946,0.634265734,"[[277   9]
 [  7   3]]"
1,5,1,6,estimated_hyper_lin,lin_center_own,0.968531469,0.3,0.539035658,0.272727273,0.945945946,0.634265734,"[[277   9]
 [  7   3]]"
1,5,2,4,estimated_hyper_lin,lin_center_own,0.968531469,0.3,0.539035658,0.272727273,0.945945946,0.634265734,"[[277   9]
 [  7   3]]"
1,5,2,5,estimated_hyper_lin,lin_center_own,0.968531469,0.3,0.539035658,0.272727273,0.945945946,0.634265734,"[[277   9]
 [  7   3]]"
1,5,2,6,estimated_hyper_lin,lin_center_own,0.968531469,0.3,0.539035658,0.272727273,0.945945946,0.634265734,"[[277   9]
 [  7   3]]"
1,5,3,4,estimated_hyper_lin,lin_center_own,0.968531469,0.3,0.539035658,0.272727273,0.945945946,0.634265734,"[[277   9]
 [  7   3]]"
1,5,3,5,estimated_hyper_lin,lin_center_own,0.968531469,0.3,0.539035658,0.272727273,0.945945946,0.634265734,"[[277   9]
 [  7   3]]"
1,5,3,6,estimated_hyper_lin,lin_center_own,0.968531469,0.3,0.539035658,0.272727273,0.945945946,0.634265734,"[[277   9]
 [  7   3]]"
1,5,4,4,estimated_hyper_lin,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,4,5,estimated_hyper_lin,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,4,6,estimated_hyper_lin,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,5,4,estimated_hyper_lin,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,5,5,estimated_hyper_lin,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,5,6,estimated_hyper_lin,lin_center_own,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,6,4,estimated_hyper_lin,lin_center_own,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,6,5,estimated_hyper_lin,lin_center_own,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,6,6,estimated_hyper_lin,lin_center_own,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,7,4,estimated_hyper_lin,lin_center_own,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,7,5,estimated_hyper_lin,lin_center_own,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,7,6,estimated_hyper_lin,lin_center_own,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,8,4,estimated_hyper_lin,lin_center_own,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,8,5,estimated_hyper_lin,lin_center_own,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,8,6,estimated_hyper_lin,lin_center_own,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,9,4,estimated_hyper_lin,lin_center_own,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,9,5,estimated_hyper_lin,lin_center_own,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,9,6,estimated_hyper_lin,lin_center_own,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,10,4,estimated_hyper_lin,lin_center_own,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,10,5,estimated_hyper_lin,lin_center_own,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,10,6,estimated_hyper_lin,lin_center_own,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,1,4,estimated_hyper_lin,exp,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,1,5,estimated_hyper_lin,exp,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,1,6,estimated_hyper_lin,exp,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,2,4,estimated_hyper_lin,exp,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,2,5,estimated_hyper_lin,exp,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,2,6,estimated_hyper_lin,exp,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,3,4,estimated_hyper_lin,exp,0.975524476,0.3,0.540978135,0.3,0.952702703,0.637762238,"[[279   7]
 [  7   3]]"
1,5,3,5,estimated_hyper_lin,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,3,6,estimated_hyper_lin,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,4,4,estimated_hyper_lin,exp,0.975524476,0.2,0.441706798,0.210526316,0.949324324,0.587762238,"[[279   7]
 [  8   2]]"
1,5,4,5,estimated_hyper_lin,exp,0.979020979,0.2,0.442497679,0.222222222,0.952702703,0.58951049,"[[280   6]
 [  8   2]]"
1,5,4,6,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,5,4,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,5,5,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,5,6,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,6,4,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,6,5,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,6,6,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,7,4,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,7,5,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,7,6,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,8,4,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,8,5,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,8,6,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,9,4,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,9,5,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,9,6,estimated_hyper_lin,exp,0.982517483,0.3,0.542913662,0.333333333,0.959459459,0.641258741,"[[281   5]
 [  7   3]]"
1,5,10,4,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,10,5,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,10,6,estimated_hyper_lin,exp,0.979020979,0.3,0.541946763,0.315789474,0.956081081,0.63951049,"[[280   6]
 [  7   3]]"
1,5,1,4,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,1,5,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,1,6,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,2,4,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,2,5,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,2,6,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,3,4,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,3,5,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,3,6,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,4,4,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,4,5,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,4,6,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,5,4,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,5,5,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,5,6,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,6,4,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,6,5,actual_hyper_lin,lin_center_own,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,6,6,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,7,4,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,7,5,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,7,6,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,8,4,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,8,5,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,8,6,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,9,4,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,9,5,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,9,6,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,10,4,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,10,5,actual_hyper_lin,lin_center_own,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,10,6,actual_hyper_lin,lin_center_own,0.951048951,0.2,0.436130474,0.153846154,0.925675676,0.575524476,"[[272  14]
 [  8   2]]"
1,5,1,4,actual_hyper_lin,exp,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,1,5,actual_hyper_lin,exp,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,1,6,actual_hyper_lin,exp,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,2,4,actual_hyper_lin,exp,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,2,5,actual_hyper_lin,exp,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,2,6,actual_hyper_lin,exp,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,3,4,actual_hyper_lin,exp,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,3,5,actual_hyper_lin,exp,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,3,6,actual_hyper_lin,exp,0.954545455,0.2,0.436931449,0.16,0.929054054,0.577272727,"[[273  13]
 [  8   2]]"
1,5,4,4,actual_hyper_lin,exp,0.958041958,0.2,0.437730958,0.166666667,0.932432432,0.579020979,"[[274  12]
 [  8   2]]"
1,5,4,5,actual_hyper_lin,exp,0.958041958,0.2,0.437730958,0.166666667,0.932432432,0.579020979,"[[274  12]
 [  8   2]]"
1,5,4,6,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,5,4,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,5,5,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,5,6,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,6,4,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,6,5,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,6,6,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,7,4,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,7,5,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,7,6,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,8,4,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,8,5,actual_hyper_lin,exp,0.961538462,0.2,0.43852901,0.173913043,0.935810811,0.580769231,"[[275  11]
 [  8   2]]"
1,5,8,6,actual_hyper_lin,exp,0.965034965,0.2,0.439325612,0.181818182,0.939189189,0.582517483,"[[276  10]
 [  8   2]]"
1,5,9,4,actual_hyper_lin,exp,0.965034965,0.2,0.439325612,0.181818182,0.939189189,0.582517483,"[[276  10]
 [  8   2]]"
1,5,9,5,actual_hyper_lin,exp,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,9,6,actual_hyper_lin,exp,0.968531469,0.2,0.440120772,0.19047619,0.942567568,0.584265734,"[[277   9]
 [  8   2]]"
1,5,10,4,actual_hyper_lin,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,10,5,actual_hyper_lin,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,10,6,actual_hyper_lin,exp,0.972027972,0.2,0.440914498,0.2,0.945945946,0.586013986,"[[278   8]
 [  8   2]]"
1,5,1,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.486013986,0.9,0.661371747,0.108433735,0.5,0.693006993,"[[139 147]
 [  1   9]]"
1,5,1,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.667832168,0.8,0.730934836,0.14159292,0.672297297,0.733916084,"[[191  95]
 [  2   8]]"
1,5,1,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.601398601,0.8,0.693627336,0.121212121,0.608108108,0.700699301,"[[172 114]
 [  2   8]]"
1,5,2,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.604895105,0.8,0.695640772,0.122137405,0.611486486,0.702447552,"[[173 113]
 [  2   8]]"
1,5,2,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.597902098,0.9,0.7335611,0.134328358,0.608108108,0.748951049,"[[171 115]
 [  1   9]]"
1,5,2,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.590909091,0.9,0.729258652,0.132352941,0.601351351,0.745454545,"[[169 117]
 [  1   9]]"
1,5,3,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.597902098,0.9,0.7335611,0.134328358,0.608108108,0.748951049,"[[171 115]
 [  1   9]]"
1,5,3,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.597902098,0.9,0.7335611,0.134328358,0.608108108,0.748951049,"[[171 115]
 [  1   9]]"
1,5,3,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.597902098,0.9,0.7335611,0.134328358,0.608108108,0.748951049,"[[171 115]
 [  1   9]]"
1,5,4,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.594405594,0.9,0.73141304,0.133333333,0.60472973,0.747202797,"[[170 116]
 [  1   9]]"
1,5,4,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.594405594,0.9,0.73141304,0.133333333,0.60472973,0.747202797,"[[170 116]
 [  1   9]]"
1,5,4,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.594405594,0.9,0.73141304,0.133333333,0.60472973,0.747202797,"[[170 116]
 [  1   9]]"
1,5,5,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.590909091,0.9,0.729258652,0.132352941,0.601351351,0.745454545,"[[169 117]
 [  1   9]]"
1,5,5,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.590909091,0.9,0.729258652,0.132352941,0.601351351,0.745454545,"[[169 117]
 [  1   9]]"
1,5,5,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.590909091,0.9,0.729258652,0.132352941,0.601351351,0.745454545,"[[169 117]
 [  1   9]]"
1,5,6,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.597902098,0.9,0.7335611,0.134328358,0.608108108,0.748951049,"[[171 115]
 [  1   9]]"
1,5,6,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.597902098,0.9,0.7335611,0.134328358,0.608108108,0.748951049,"[[171 115]
 [  1   9]]"
1,5,6,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.597902098,0.9,0.7335611,0.134328358,0.608108108,0.748951049,"[[171 115]
 [  1   9]]"
1,5,7,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.597902098,0.9,0.7335611,0.134328358,0.608108108,0.748951049,"[[171 115]
 [  1   9]]"
1,5,7,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.601398601,0.9,0.735702889,0.135338346,0.611486486,0.750699301,"[[172 114]
 [  1   9]]"
1,5,7,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.594405594,0.9,0.73141304,0.133333333,0.60472973,0.747202797,"[[170 116]
 [  1   9]]"
1,5,8,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.594405594,0.9,0.73141304,0.133333333,0.60472973,0.747202797,"[[170 116]
 [  1   9]]"
1,5,8,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.597902098,0.9,0.7335611,0.134328358,0.608108108,0.748951049,"[[171 115]
 [  1   9]]"
