Times,IR,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
0,0.1111111111111111,1,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,2,SVM,SVM,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,2,WSVM,WSVM,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,2,own_class_center,lin_center_own,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,2,own_class_center,exp,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,2,estimated_hyper_lin,lin_center_own,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,2,estimated_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,2,actual_hyper_lin,lin_center_own,0.42,1.0,0.648074069840786,0.21621621621621626,0.46296296296296297,0.71,"[[21 29]
 [ 0  4]]"
0,0.1111111111111111,2,actual_hyper_lin,exp,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,2,distance_center_own_opposite_tam,func_own_opp_new,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,2,distance_center_own_opposite_tam,func_own_opp_new_v1,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,2,distance_center_own_opposite_tam,func_own_opp_new_v2,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,3,SVM,SVM,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
0,0.1111111111111111,3,WSVM,WSVM,1.0,0.0,0.0,0.0,0.9259259259259259,0.5,"[[50  0]
 [ 4  0]]"
