Lan boc,Test Size,Rate,T,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan
1,0.2,0.2,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.74,0.7,0.7197221686178633,0.4666666666666667,0.7333333333333333,0.72,"[[37 13]
 [ 3  7]]"
1,0.2,0.2,2,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,0.9,0.7707139547199078,0.5,0.7,0.7799999999999999,"[[33 17]
 [ 1  9]]"
1,0.2,0.2,3,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,0.9,0.7707139547199078,0.5,0.7,0.7799999999999999,"[[33 17]
 [ 1  9]]"
1,0.2,0.2,4,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,0.9,0.7707139547199078,0.5,0.7,0.7799999999999999,"[[33 17]
 [ 1  9]]"
1,0.2,0.2,5,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,0.9,0.7707139547199078,0.5,0.7,0.7799999999999999,"[[33 17]
 [ 1  9]]"
1,0.2,0.2,6,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,0.9,0.7707139547199078,0.5,0.7,0.7799999999999999,"[[33 17]
 [ 1  9]]"
1,0.2,0.2,7,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,0.9,0.7707139547199078,0.5,0.7,0.7799999999999999,"[[33 17]
 [ 1  9]]"
1,0.2,0.2,8,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,0.9,0.7707139547199078,0.5,0.7,0.7799999999999999,"[[33 17]
 [ 1  9]]"
1,0.2,0.2,9,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,0.9,0.7707139547199078,0.5,0.7,0.7799999999999999,"[[33 17]
 [ 1  9]]"
1,0.2,0.2,10,distance_center_own_opposite_tam,func_own_opp_new_v2,0.66,0.9,0.7707139547199078,0.5,0.7,0.7799999999999999,"[[33 17]
 [ 1  9]]"
