Times,Fold,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC,Ma tran nham lan,,Times,Name Method,Name Function,SP,SE,Gmean,F1 Score,Accuracy,AUC
0,1,actual_hyper_lin,exp,0.83,0.58490566,0.696757991,0.613861386,0.745098039,0.70745283,"[[83 17]
 [22 31]]",,,actual_hyper_lin,exp,0.838,0.608595388,0.713094152,0.635650493,0.757881334,0.723297694
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.86,0.622641509,0.731759317,0.66,0.777777778,0.741320755,"[[86 14]
 [20 33]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.844,0.608455625,0.715193577,0.638677329,0.761751974,0.726227813
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.84,0.58490566,0.700942761,0.62,0.751633987,0.71245283,"[[84 16]
 [22 31]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.836,0.604821803,0.709738409,0.631260504,0.755258467,0.720410901
0,1,distance_center_own_opposite_tam,func_own_opp_new_v2,0.84,0.58490566,0.700942761,0.62,0.751633987,0.71245283,"[[84 16]
 [22 31]]",,,distance_center_own_opposite_tam,func_own_opp_new_v2,0.836,0.604821803,0.709738409,0.631260504,0.755258467,0.720410901
0,1,SVM,SVM,0.85,0.566037736,0.693636847,0.612244898,0.751633987,0.708018868,"[[85 15]
 [23 30]]",,5,SVM,SVM,0.884,0.567575122,0.706613797,0.633613881,0.773482726,0.725787561
0,1,WSVM,WSVM,0.81,0.566037736,0.677119314,0.588235294,0.725490196,0.688018868,"[[81 19]
 [23 30]]",,,WSVM,WSVM,0.846,0.619706499,0.72240483,0.647522759,0.766963755,0.732853249
0,1,own_class_center,lin_center_own,0.81,0.566037736,0.677119314,0.588235294,0.725490196,0.688018868,"[[81 19]
 [23 30]]",,,own_class_center,lin_center_own,0.846,0.608525507,0.715820128,0.639450285,0.763059163,0.727262753
0,1,own_class_center,exp,0.85,0.566037736,0.693636847,0.612244898,0.751633987,0.708018868,"[[85 15]
 [23 30]]",,,own_class_center,exp,0.842,0.612438854,0.716235658,0.63944827,0.761785926,0.727219427
0,1,estimated_hyper_lin,lin_center_own,0.81,0.566037736,0.677119314,0.588235294,0.725490196,0.688018868,"[[81 19]
 [23 30]]",,,estimated_hyper_lin,lin_center_own,0.846,0.601118099,0.711018756,0.633497904,0.76046176,0.72355905
0,1,estimated_hyper_lin,exp,0.82,0.58490566,0.692547934,0.607843137,0.738562092,0.70245283,"[[82 18]
 [22 31]]",,,estimated_hyper_lin,exp,0.838,0.604961565,0.709967257,0.631530388,0.756557168,0.721480783
0,1,actual_hyper_lin,lin_center_own,0.81,0.566037736,0.677119314,0.588235294,0.725490196,0.688018868,"[[81 19]
 [23 30]]",,,actual_hyper_lin,lin_center_own,0.842,0.623549965,0.722855364,0.647810239,0.765665054,0.732774983
0,1,actual_hyper_lin,exp,0.8,0.566037736,0.672926585,0.582524272,0.718954248,0.683018868,"[[80 20]
 [23 30]]",,,actual_hyper_lin,exp,0.842,0.619846261,0.720469554,0.644708203,0.764374841,0.730923131
0,1,distance_center_own_opposite_tam,func_own_opp_new,0.82,0.566037736,0.681286242,0.594059406,0.732026144,0.693018868,"[[82 18]
 [23 30]]",,,distance_center_own_opposite_tam,func_own_opp_new,0.844,0.604961565,0.712334018,0.635147248,0.760470249,0.724480783
0,1,distance_center_own_opposite_tam,func_own_opp_new_v1,0.8,0.58490566,0.684050092,0.596153846,0.725490196,0.69245283,"[[80 20]
 [22 31]]",,,distance_center_own_opposite_tam,func_own_opp_new_v1,0.848,0.612299092,0.718985472,0.643642229,0.765665054,0.730149546
